architecture,seed,sample,concept,total_variation,erasure_tv
DeepSets,11,test_95,irrelevant,0.0,0.0
DeepSets,11,test_96,irrelevant,0.0,0.0
DeepSets,11,test_97,irrelevant,0.0,0.0
DeepSets,11,test_98,irrelevant,0.0,0.0
DeepSets,11,test_99,irrelevant,0.0,0.0
DeepSets,11,test_100,irrelevant,0.0,0.0
DeepSets,11,test_101,irrelevant,0.0,0.0
DeepSets,11,test_102,irrelevant,0.0,0.0
DeepSets,11,test_103,irrelevant,0.0,0.0
DeepSets,11,test_104,irrelevant,0.0,0.0
DeepSets,11,test_105,irrelevant,0.0,0.0
DeepSets,11,test_106,irrelevant,0.0,0.0
DeepSets,11,test_107,irrelevant,0.0,0.0
DeepSets,11,test_108,irrelevant,0.0,0.0
DeepSets,11,test_109,irrelevant,0.0,0.0
DeepSets,11,test_110,irrelevant,0.0,0.0
DeepSets,11,test_111,irrelevant,0.0,0.0
DeepSets,11,test_112,irrelevant,0.0,0.0
DeepSets,11,test_113,irrelevant,0.0,0.0
DeepSets,11,test_114,irrelevant,0.0,0.0
DeepSets,11,test_115,irrelevant,0.0,0.0
DeepSets,11,test_116,irrelevant,0.0,0.0
DeepSets,11,test_117,irrelevant,0.0,0.0
DeepSets,11,test_118,irrelevant,0.0,0.0
DeepSets,11,test_119,irrelevant,0.0,0.0
DeepSets,11,test_120,irrelevant,0.0,0.0
DeepSets,11,test_121,irrelevant,0.0,0.0
DeepSets,11,test_122,irrelevant,0.0,0.0
DeepSets,11,test_123,irrelevant,0.0,0.0
DeepSets,11,test_124,irrelevant,0.0,0.0
DeepSets,11,test_125,irrelevant,0.0,0.0
DeepSets,11,test_126,irrelevant,0.0,0.0
DeepSets,11,test_127,irrelevant,0.0,0.0
DeepSets,23,test_0,used,0.9998090267181396,0.340699166059494
DeepSets,23,test_1,used,0.9998090267181396,0.2492426037788391
DeepSets,23,test_2,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_3,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_4,used,0.9998090267181396,0.2492426633834839
DeepSets,23,test_5,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_6,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_7,used,0.9998363852500916,0.34972861409187317
DeepSets,23,test_8,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_9,used,0.9998090267181396,0.34069913625717163
DeepSets,23,test_10,used,0.9998363256454468,0.256724089384079
DeepSets,23,test_11,used,0.9998363256454468,0.34972864389419556
DeepSets,23,test_12,used,0.9998363852500916,0.34972870349884033
DeepSets,23,test_13,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_14,used,0.9998090267181396,0.24924252927303314
DeepSets,23,test_15,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_16,used,0.9998363852500916,0.3497285842895508
DeepSets,23,test_17,used,0.9998363852500916,0.34972861409187317
DeepSets,23,test_18,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_19,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_20,used,0.9998090267181396,0.24924254417419434
DeepSets,23,test_21,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_22,used,0.9998363256454468,0.25672391057014465
DeepSets,23,test_23,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_24,used,0.9998090267181396,0.34069913625717163
DeepSets,23,test_25,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_26,used,0.9998363256454468,0.34972861409187317
DeepSets,23,test_27,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_28,used,0.9998363256454468,0.25672411918640137
DeepSets,23,test_29,used,0.9998090267181396,0.24924252927303314
DeepSets,23,test_30,used,0.9998363256454468,0.34972861409187317
DeepSets,23,test_31,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_32,used,0.9998363852500916,0.25672397017478943
DeepSets,23,test_33,used,0.9998363256454468,0.34972861409187317
DeepSets,23,test_34,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_35,used,0.9998363256454468,0.34972864389419556
DeepSets,23,test_36,used,0.9998090267181396,0.24924251437187195
DeepSets,23,test_37,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_38,used,0.9998090267181396,0.24924257397651672
DeepSets,23,test_39,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_40,used,0.9998363256454468,0.34972861409187317
DeepSets,23,test_41,used,0.9998363256454468,0.34972864389419556
DeepSets,23,test_42,used,0.9998363852500916,0.2567240595817566
DeepSets,23,test_43,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_44,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_45,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_46,used,0.9998363852500916,0.34972861409187317
DeepSets,23,test_47,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_48,used,0.9998090267181396,0.34069907665252686
DeepSets,23,test_49,used,0.9998363852500916,0.34972861409187317
DeepSets,23,test_50,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_51,used,0.9998090267181396,0.34069913625717163
DeepSets,23,test_52,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_53,used,0.9998363256454468,0.25672411918640137
DeepSets,23,test_54,used,0.9998090267181396,0.34069913625717163
DeepSets,23,test_55,used,0.9998363852500916,0.25672397017478943
DeepSets,23,test_56,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_57,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_58,used,0.9998090267181396,0.2492426037788391
DeepSets,23,test_59,used,0.9998363256454468,0.25672388076782227
DeepSets,23,test_60,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_61,used,0.9998090267181396,0.2492426037788391
DeepSets,23,test_62,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_63,used,0.9998363256454468,0.34972870349884033
DeepSets,23,test_64,used,0.9998090267181396,0.24924257397651672
DeepSets,23,test_65,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_66,used,0.9998090267181396,0.24924257397651672
DeepSets,23,test_67,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_68,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_69,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_70,used,0.9998363256454468,0.34972867369651794
DeepSets,23,test_71,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_72,used,0.9998363256454468,0.34972861409187317
DeepSets,23,test_73,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_74,used,0.9998090267181396,0.24924252927303314
DeepSets,23,test_75,used,0.9998090267181396,0.24924257397651672
DeepSets,23,test_76,used,0.9998090267181396,0.24924249947071075
DeepSets,23,test_77,used,0.9998090267181396,0.24924252927303314
DeepSets,23,test_78,used,0.9998363256454468,0.256724089384079
DeepSets,23,test_79,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_80,used,0.9998090267181396,0.24924254417419434
DeepSets,23,test_81,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_82,used,0.9998363256454468,0.25672388076782227
DeepSets,23,test_83,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_84,used,0.9998363256454468,0.34972864389419556
DeepSets,23,test_85,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_86,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_87,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_88,used,0.9998090267181396,0.24924252927303314
DeepSets,23,test_89,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_90,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_91,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_92,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_93,used,0.9998090267181396,0.24924257397651672
DeepSets,23,test_94,used,0.9998090267181396,0.2492426037788391
DeepSets,23,test_95,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_96,used,0.9998363256454468,0.34972861409187317
DeepSets,23,test_97,used,0.9998363852500916,0.3497285842895508
DeepSets,23,test_98,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_99,used,0.9998363256454468,0.34972864389419556
DeepSets,23,test_100,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_101,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_102,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_103,used,0.9998090267181396,0.24924252927303314
DeepSets,23,test_104,used,0.9998363256454468,0.25672417879104614
DeepSets,23,test_105,used,0.9998363256454468,0.25672414898872375
DeepSets,23,test_106,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_107,used,0.9998090267181396,0.24924252927303314
DeepSets,23,test_108,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_109,used,0.9998090267181396,0.24924251437187195
DeepSets,23,test_110,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_111,used,0.9998363256454468,0.34972870349884033
DeepSets,23,test_112,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_113,used,0.9998363852500916,0.34972861409187317
DeepSets,23,test_114,used,0.9998363852500916,0.2567240297794342
DeepSets,23,test_115,used,0.9998090267181396,0.24924257397651672
DeepSets,23,test_116,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_117,used,0.9998363256454468,0.34972870349884033
DeepSets,23,test_118,used,0.9998090267181396,0.34069931507110596
DeepSets,23,test_119,used,0.9998363256454468,0.25672414898872375
DeepSets,23,test_120,used,0.9998090267181396,0.2492426633834839
DeepSets,23,test_121,used,0.9998363256454468,0.256724089384079
DeepSets,23,test_122,used,0.9998363852500916,0.34972867369651794
DeepSets,23,test_123,used,0.9998363256454468,0.256724089384079
DeepSets,23,test_124,used,0.9998090267181396,0.2492426335811615
DeepSets,23,test_125,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_126,used,0.9998363852500916,0.34972864389419556
DeepSets,23,test_127,used,0.9998363852500916,0.2567239999771118
DeepSets,23,test_0,unused,0.00011737442400772125,0.00018916919361799955
DeepSets,23,test_1,unused,0.00019292309298180044,0.008806690573692322
DeepSets,23,test_2,unused,0.00019292309298180044,0.008806809782981873
DeepSets,23,test_3,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_4,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_5,unused,0.00011737448949133977,0.00016951847646851093
DeepSets,23,test_6,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_7,unused,0.00011749371333280578,0.00016951849102042615
DeepSets,23,test_8,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_9,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_10,unused,0.00019280388369224966,0.009101787582039833
DeepSets,23,test_11,unused,0.00011749374971259385,0.00016951847646851093
DeepSets,23,test_12,unused,0.00011737448221538216,0.00016951849102042615
DeepSets,23,test_13,unused,0.00011737448949133977,0.00016951847646851093
DeepSets,23,test_14,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_15,unused,0.00019292309298180044,0.009101906791329384
DeepSets,23,test_16,unused,0.0001176129444502294,0.00016951849102042615
DeepSets,23,test_17,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_18,unused,0.00011749371333280578,0.00018904998432844877
DeepSets,23,test_19,unused,0.000193042287719436,0.009102026000618935
DeepSets,23,test_20,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_21,unused,0.00019292309298180044,0.009101906791329384
DeepSets,23,test_22,unused,0.00019304231682326645,0.009102026000618935
DeepSets,23,test_23,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_24,unused,0.0001176129444502294,0.00018916925182566047
DeepSets,23,test_25,unused,0.00011749371333280578,0.00018916922272183
DeepSets,23,test_26,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_27,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_28,unused,0.00019292309298180044,0.009101787582039833
DeepSets,23,test_29,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_30,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_31,unused,0.00011737448949133977,0.00016951847646851093
DeepSets,23,test_32,unused,0.000193042287719436,0.009102026000618935
DeepSets,23,test_33,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_34,unused,0.0001176129444502294,0.00018928844656329602
DeepSets,23,test_35,unused,0.00011749374971259385,0.00016951847646851093
DeepSets,23,test_36,unused,0.00019292309298180044,0.008806690573692322
DeepSets,23,test_37,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_38,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_39,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_40,unused,0.00011749374971259385,0.00016951847646851093
DeepSets,23,test_41,unused,0.00011749371333280578,0.00016951847646851093
DeepSets,23,test_42,unused,0.00019292309298180044,0.009102026000618935
DeepSets,23,test_43,unused,0.00019292309298180044,0.009101906791329384
DeepSets,23,test_44,unused,0.00011737448949133977,0.00016951847646851093
DeepSets,23,test_45,unused,0.00011749371333280578,0.00018904998432844877
DeepSets,23,test_46,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_47,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_48,unused,0.00011737442400772125,0.00018904998432844877
DeepSets,23,test_49,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_50,unused,0.00011749371333280578,0.00018904998432844877
DeepSets,23,test_51,unused,0.0001176129444502294,0.00018916925182566047
DeepSets,23,test_52,unused,0.000193042287719436,0.009102026000618935
DeepSets,23,test_53,unused,0.00019292309298180044,0.009102026000618935
DeepSets,23,test_54,unused,0.00011749369150493294,0.00018928844656329602
DeepSets,23,test_55,unused,0.00019292309298180044,0.009102026000618935
DeepSets,23,test_56,unused,0.000193042287719436,0.009102026000618935
DeepSets,23,test_57,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_58,unused,0.00019292309298180044,0.008806809782981873
DeepSets,23,test_59,unused,0.00019316152611281723,0.009102026000618935
DeepSets,23,test_60,unused,0.00019292309298180044,0.009101906791329384
DeepSets,23,test_61,unused,0.000193161511560902,0.008806690573692322
DeepSets,23,test_62,unused,0.00011749371333280578,0.00018904998432844877
DeepSets,23,test_63,unused,0.00011761297355405986,0.0001695185201242566
DeepSets,23,test_64,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_65,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_66,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_67,unused,0.00011737448949133977,0.00018904998432844877
DeepSets,23,test_68,unused,0.00011737448221538216,0.00018916925182566047
DeepSets,23,test_69,unused,0.000193042287719436,0.009102026000618935
DeepSets,23,test_70,unused,0.00011749374971259385,0.00016963774396572262
DeepSets,23,test_71,unused,0.000193042287719436,0.009101906791329384
DeepSets,23,test_72,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_73,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_74,unused,0.00019280388369224966,0.008806571364402771
DeepSets,23,test_75,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_76,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_77,unused,0.00019280388369224966,0.008806571364402771
DeepSets,23,test_78,unused,0.00019292309298180044,0.009101787582039833
DeepSets,23,test_79,unused,0.00019292309298180044,0.009101906791329384
DeepSets,23,test_80,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_81,unused,0.000193042287719436,0.009101906791329384
DeepSets,23,test_82,unused,0.000193161511560902,0.009102026000618935
DeepSets,23,test_83,unused,0.00019292309298180044,0.009102026000618935
DeepSets,23,test_84,unused,0.00011749374971259385,0.00016951847646851093
DeepSets,23,test_85,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_86,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_87,unused,0.00011737448949133977,0.00016951847646851093
DeepSets,23,test_88,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_89,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_90,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_91,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_92,unused,0.00011749374971259385,0.00016951847646851093
DeepSets,23,test_93,unused,0.00019316152611281723,0.008806809782981873
DeepSets,23,test_94,unused,0.000193042287719436,0.008806690573692322
DeepSets,23,test_95,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_96,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_97,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_98,unused,0.000193042287719436,0.009101906791329384
DeepSets,23,test_99,unused,0.00011749374971259385,0.00016951847646851093
DeepSets,23,test_100,unused,0.00019292309298180044,0.009101906791329384
DeepSets,23,test_101,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_102,unused,0.00011737448949133977,0.00018904998432844877
DeepSets,23,test_103,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_104,unused,0.00019280388369224966,0.009101787582039833
DeepSets,23,test_105,unused,0.00019280388369224966,0.009101787582039833
DeepSets,23,test_106,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_107,unused,0.00019292309298180044,0.008806571364402771
DeepSets,23,test_108,unused,0.00011737448949133977,0.00016951847646851093
DeepSets,23,test_109,unused,0.00019292309298180044,0.008806690573692322
DeepSets,23,test_110,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_111,unused,0.00011749369150493294,0.00016951849102042615
DeepSets,23,test_112,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_113,unused,0.00011749374971259385,0.00016951849102042615
DeepSets,23,test_114,unused,0.000193042287719436,0.009101906791329384
DeepSets,23,test_115,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_116,unused,0.000193042287719436,0.008806690573692322
DeepSets,23,test_117,unused,0.00011749371333280578,0.0001695185201242566
DeepSets,23,test_118,unused,0.00011749374971259385,0.00018916925182566047
DeepSets,23,test_119,unused,0.00019292309298180044,0.009101787582039833
DeepSets,23,test_120,unused,0.00019316152611281723,0.008806809782981873
DeepSets,23,test_121,unused,0.00019280388369224966,0.009101906791329384
DeepSets,23,test_122,unused,0.00011749371333280578,0.0001695185201242566
DeepSets,23,test_123,unused,0.00019292309298180044,0.009101906791329384
DeepSets,23,test_124,unused,0.000193042287719436,0.008806809782981873
DeepSets,23,test_125,unused,0.00019292309298180044,0.009102026000618935
DeepSets,23,test_126,unused,0.00011749374971259385,0.00016951847646851093
DeepSets,23,test_127,unused,0.000193042287719436,0.009102026000618935
DeepSets,23,test_0,relational,0.0,0.0
DeepSets,23,test_1,relational,0.0,0.0
DeepSets,23,test_2,relational,0.0,0.0
DeepSets,23,test_3,relational,0.0,0.0
DeepSets,23,test_4,relational,0.0,0.0
DeepSets,23,test_5,relational,0.0,0.0
DeepSets,23,test_6,relational,0.0,0.0
DeepSets,23,test_7,relational,0.0,0.0
DeepSets,23,test_8,relational,0.0,0.0
DeepSets,23,test_9,relational,0.0,0.0
